Time,Consuming Time(ms),Producing Time(ms),Response time(ms),Message Size(bytes),CPU Utilization(%),Memory Consumption(mb),Disk Free Space(gb),Brick Space,Kafka Total Space(mb),Topic Space(mb),Total Time (sec)
7:22:18,6.288271,8.273033,17736.67158,58752,1.6,1.464,4.9,74,399,7.3,1138
7:22:22,6.494142,8.570083,17796.18425,58752,1.61,1.464,4.9,74,399,7.4,1142
7:22:26,6.648322,8.680566,17856.27122,58752,1.38,1.464,4.9,74,399,7.4,1146
7:22:30,6.28926,8.331782,17916.2039,58752,1.62,1.464,4.9,74,399,7.4,1150
7:22:34,6.448441,8.601129,17976.70762,58752,1.5,1.464,4.9,74,399,7.4,1154
7:22:38,7.29663,9.310036,19097.38007,62208,1.48,1.464,4.9,74,399,7.5,1158
7:22:42,7.298738,8.568924,18096.63112,58752,1.6,1.464,4.9,74,399,7.5,1162
7:22:46,7.640979,8.937108,19224.91068,62208,1.55,1.464,4.9,74,399,7.5,1166
7:22:50,7.212492,8.143858,18216.91572,58752,1.6,1.464,4.9,74,399,7.5,1170
7:22:54,8.072536,8.665271,19351.81015,62208,1.52,1.464,4.9,74,399,7.6,1174
7:22:58,8.072677,8.604992,18337.2238,58752,1.81,1.464,4.9,74,399,7.6,1178
7:23:02,8.542717,9.106408,19479.78016,31104,1.65,1.464,4.9,74,399,7.6,1180
7:23:06,8.05713,8.489715,18457.18487,58752,1.62,1.464,4.9,74,399,7.6,1184
7:23:10,8.908477,8.958288,19606.48877,62208,1.59,1.464,4.9,74,399,7.6,1188
7:23:14,7.551958,7.873908,17483.93968,55296,1.8,1.464,4.9,74,399,7.7,1192
7:23:18,8.447919,8.675308,18637.35586,58752,1.51,1.464,4.9,74,399,7.7,1196
7:23:22,8.591411,8.454572,18697.59143,58752,1.52,1.464,4.9,74,399,7.7,1200
7:23:26,8.731864,8.83397,18757.45657,58752,1.7,1.464,4.9,74,399,7.7,1204
7:23:30,9.355269,8.793203,18817.07244,58752,1.75,1.464,4.9,74,399,7.8,1208
7:23:34,9.769464,8.8181,19987.70952,62208,1.4,1.464,4.9,74,399,7.8,1212
7:23:38,9.886479,9.392993,20051.82639,62208,1.6,1.464,4.9,74,399,7.8,1216
7:23:42,10.021083,9.084706,20115.19537,62208,1.53,1.464,4.9,74,399,7.8,1220
7:23:46,10.177521,9.062267,20178.37607,62208,1.56,1.463,4.9,82,399,7.9,1224
7:23:50,9.509835,8.558366,19117.75523,58752,1.77,1.464,4.9,82,399,7.9,1228
7:23:54,10.506573,8.854187,20306.28487,62208,1.38,1.463,4.9,82,399,7.9,1232
7:23:58,9.825187,8.304098,19238.04062,58752,1.54,1.463,4.9,82,399,7.9,1236
7:24:02,11.323761,9.009164,20433.64843,31104,1.8,1.464,4.9,82,399,8,1238
7:24:06,10.983912,9.064761,20497.80661,62208,1.88,1.464,4.9,82,399,8,1242
7:24:10,10.325689,8.376215,19419.13083,58752,1.66,1.463,4.9,82,399,8,1246
7:24:14,10.005393,8.386568,19479.00882,58752,1.63,1.464,4.9,82,399,8,1250
7:24:18,11.527714,8.976135,20688.54661,62208,1.48,1.464,4.9,82,399,8.1,1254
7:24:22,11.685421,8.858807,20752.52005,62208,1.81,1.463,4.9,82,399,8.1,1258
7:24:26,10.968602,8.57584,19659.53337,58752,1.41,1.464,4.9,82,400,8.1,1262
7:24:30,12.561382,8.985621,20880.24284,62208,1.43,1.463,4.9,82,400,8.1,1266
7:24:34,11.308041,8.274947,19780.56362,58752,1.47,1.464,4.9,82,400,8.2,1270
7:24:38,12.398196,9.314005,21007.88307,62208,1.65,1.464,4.9,82,400,8.2,1274
7:24:42,11.658978,8.80842,19901.64669,58752,1.52,1.463,4.9,82,400,8.2,1278
7:24:46,10.863941,7.748944,18787.2368,55296,1.45,1.464,4.9,82,400,8.2,1282
7:24:50,12.441697,8.637829,20022.12193,58752,1.46,1.464,4.9,82,400,8.3,1286
7:24:54,13.065876,8.638345,21263.17823,62208,1.56,1.464,4.9,82,400,8.3,1290
7:24:58,13.707824,9.094161,21327.1291,62208,1.58,1.464,4.9,82,400,8.3,1294
7:25:02,12.387139,8.667586,20202.2401,29376,1.76,1.464,4.9,82,400,8.3,1296
7:25:06,4.520439,8.959888,21454.00749,62208,1.57,1.464,4.9,82,400,8.4,1300
7:25:10,4.222982,8.304558,20321.88857,58752,1.55,1.464,4.9,82,400,8.4,1304
7:25:14,4.350148,8.04817,20381.41272,58752,1.33,1.464,4.9,82,400,8.4,1308
7:25:18,4.510497,8.429117,20441.34559,58752,1.48,1.464,4.9,82,400,8.4,1312
7:25:22,4.673209,8.430918,20501.7677,58752,1.76,1.464,4.9,82,400,8.5,1316
7:25:26,5.353464,8.792063,20561.88297,58752,1.49,1.464,4.9,82,400,8.5,1320
7:25:30,5.659824,8.654014,21834.32617,62208,1.41,1.463,4.9,82,400,8.5,1324
7:25:34,5.241649,8.356508,20682.16926,58752,1.4,1.463,4.9,82,400,8.5,1328
7:25:38,5.394799,8.76986,20742.77421,58752,1.54,1.464,4.9,82,400,8.6,1332
7:25:42,5.68729,9.37113,22026.65942,62208,1.49,1.464,4.9,82,400,8.6,1336
7:25:46,6.38976,9.168431,22089.89559,62208,1.49,1.464,4.9,82,400,8.6,1340
7:25:50,7.039591,8.740213,22152.99831,62208,1.47,1.463,4.9,82,400,8.6,1344
7:25:54,5.951164,7.940905,19748.70022,55296,1.37,1.464,4.9,82,400,8.7,1348
7:25:58,6.230172,8.570466,21042.48445,58752,1.44,1.464,4.9,82,400,8.7,1352
7:26:02,7.057806,8.830343,22343.16255,31104,1.54,1.464,4.9,82,400,8.7,1354
7:26:06,7.204606,9.311198,22407.13077,62208,1.86,1.464,4.9,82,400,8.7,1358
7:26:10,7.850276,9.353966,22470.86211,62208,1.44,1.464,4.9,82,400,8.8,1362
7:26:14,6.152014,7.92787,20030.38375,55296,1.29,1.464,4.9,82,400,8.8,1366
7:26:18,6.481666,8.562538,21342.74868,58752,1.52,1.464,4.9,82,400,8.8,1370
7:26:22,7.10852,8.170896,21402.52758,58752,1.65,1.464,4.9,82,400,8.8,1374
7:26:26,7.21235,8.447463,21462.84321,58752,1.44,1.464,4.9,82,400,8.9,1378
7:26:30,7.379241,8.82064,21523.07318,58752,1.5,1.464,4.9,82,400,8.9,1382
7:26:34,8.2175,8.792718,22852.78529,62208,1.38,1.464,4.9,82,400,8.9,1386
7:26:38,7.657767,8.574893,21643.54308,58752,1.49,1.464,4.9,82,400,8.9,1390
7:26:42,7.805946,8.573859,21702.33105,58752,1.57,1.463,4.9,82,400,9,1394
7:26:46,8.747163,9.280444,23043.56021,62208,1.82,1.464,4.9,82,400,9,1398
7:26:50,8.620931,8.784311,21823.66265,58752,1.45,1.464,4.9,82,400,9,1402
7:26:54,8.283096,8.427002,21883.60085,58752,1.41,1.464,4.9,82,400,9,1406
7:26:58,9.190045,8.644023,23233.86198,62208,1.64,1.464,4.9,82,400,9.1,1410
7:27:02,9.360636,9.301942,23298.01389,31104,1.48,1.464,4.9,82,400,9.1,1412
7:27:06,9.518639,9.237108,23362.14538,62208,1.44,1.464,4.9,82,401,9.1,1416
7:27:10,8.912551,8.343981,22124.09021,58752,1.47,1.464,4.9,82,401,9.1,1420
7:27:14,9.877203,8.707656,23488.70492,62208,1.49,1.464,4.9,82,401,9.2,1424
7:27:18,9.542155,8.967224,23552.97964,62208,1.49,1.464,4.9,82,401,9.2,1428
7:27:22,10.18239,8.848649,23616.18997,62208,1.7,1.463,4.9,82,401,9.2,1432
7:27:26,10.300989,8.674597,23679.57354,62208,1.48,1.464,4.9,82,401,9.2,1436
7:27:30,9.945531,9.445768,23743.9788,62208,1.46,1.464,4.9,82,401,9.3,1440
7:27:34,9.232631,8.638526,22484.79914,58752,1.53,1.464,4.9,82,401,9.3,1444
7:27:38,10.690074,9.071058,23871.55562,62208,1.68,1.464,4.9,82,401,9.3,1448
7:27:42,11.327703,8.693235,23935.1882,62208,1.67,1.464,4.9,82,401,9.3,1452
7:27:46,10.085667,8.890971,22666.83069,58752,1.68,1.464,4.9,82,401,9.4,1456
7:27:50,11.15618,9.107848,24062.31314,62208,1.49,1.464,4.9,82,401,9.4,1460
7:27:54,11.329775,8.802735,24126.64152,62208,1.36,1.464,4.9,82,401,9.4,1464
7:27:58,10.188424,7.862405,21502.5056,55296,1.76,1.463,4.9,82,401,9.4,1468
7:28:02,11.588391,9.285059,24253.88261,31104,1.65,1.463,4.9,82,401,9.5,1470
7:28:06,11.7133,8.963751,24317.41361,62208,1.74,1.463,4.9,82,401,9.5,1474
7:28:10,10.924888,8.017997,23026.46888,58752,1.66,1.464,4.9,82,401,9.5,1478
7:28:14,10.175863,8.02522,21728.8777,55296,1.83,1.464,4.9,82,401,9.5,1482
7:28:18,11.223496,8.580699,23147.06534,58752,1.52,1.464,4.9,82,401,9.6,1486
7:28:22,12.28852,9.030058,24572.71014,62208,1.56,1.464,4.9,82,401,9.6,1490
7:28:26,12.423593,8.77105,24636.03794,62208,1.53,1.464,4.9,82,401,9.6,1494
7:28:30,11.639311,8.920539,23327.58015,58752,1.58,1.464,4.9,82,401,9.6,1498
7:28:34,11.787661,8.106294,23386.87647,58752,1.5,1.464,4.9,82,401,9.7,1502
7:28:38,11.94259,9.001157,23448.33433,58752,1.59,1.464,4.9,82,401,9.7,1506
7:28:42,12.095622,8.558605,23507.33292,58752,1.48,1.464,4.9,82,401,9.7,1510
7:28:46,12.260945,8.869234,23567.4477,58752,1.82,1.463,4.9,82,401,9.7,1514
7:28:50,13.432005,8.800499,25016.85812,62208,1.67,1.464,4.9,82,401,9.8,1518
7:28:54,4.567986,8.932994,25080.79502,62208,1.56,1.464,4.9,82,401,9.8,1522
7:28:58,4.231814,8.719243,23747.24522,58752,1.71,1.464,4.9,82,401,9.8,1526
7:29:02,4.388164,8.033867,23807.19858,29376,1.64,1.464,4.9,82,401,9.8,1528
7:29:06,5.049508,8.67463,25270.60932,62208,1.96,1.464,4.9,82,401,9.8,1532
7:29:10,5.168087,8.546145,23927.16145,58752,1.64,1.464,4.9,82,401,9.9,1536
7:29:14,5.359093,8.896993,25398.40381,62208,1.59,1.464,4.9,82,401,9.9,1540
7:29:18,4.975473,8.802235,24048.048,58752,1.43,1.464,4.9,82,401,9.9,1544
7:29:22,5.728184,9.07424,25525.58341,62208,1.45,1.464,4.9,82,401,9.9,1548
7:29:26,6.39366,9.116286,25589.54345,62208,1.44,1.464,4.9,82,401,10,1552
7:29:30,6.547406,8.998948,25652.98251,62208,1.54,1.464,4.9,82,401,10,1556
7:29:34,6.091631,8.117371,24287.20931,58752,1.44,1.464,4.9,82,401,10,1560
7:29:38,6.217007,8.550493,24347.9569,58752,1.38,1.464,4.9,82,401,10,1564
7:29:42,6.362261,8.53389,24408.17114,58752,1.5,1.464,4.9,82,401,11,1568
7:29:46,6.075424,8.551674,24467.75786,58752,1.48,1.464,4.9,82,402,11,1572
7:29:50,7.334362,8.980732,25970.37325,62208,1.79,1.464,4.9,82,402,11,1576
7:29:54,6.344858,8.417077,24587.75884,58752,1.44,1.464,4.9,82,402,11,1580
7:29:58,6.55469,8.771564,24648.19291,58752,1.83,1.464,4.9,82,402,11,1584
7:30:02,7.167554,8.599025,24708.13343,29376,1.81,1.464,4.9,82,402,11,1586
7:30:06,6.807472,8.722084,24768.78969,58752,1.62,1.464,4.9,82,402,11,1590
7:30:10,6.959473,8.216623,24828.04127,58752,1.67,1.464,4.9,82,402,11,1594
7:30:14,7.123507,8.598699,24887.65047,58752,1.58,1.464,4.9,82,402,11,1598
7:30:18,8.505898,8.83933,26415.58667,62208,1.65,1.464,4.9,82,402,11,1602
7:30:22,8.221767,8.930712,26479.25071,62208,1.56,1.464,4.9,82,402,11,1606
7:30:26,7.722086,8.38968,25068.29941,58752,1.76,1.464,4.9,82,402,11,1610
7:30:30,7.914087,8.510983,25128.49204,58752,1.63,1.464,4.9,82,402,11,1614
7:30:34,8.050026,8.55263,25188.44254,58752,1.41,1.464,4.9,82,402,11,1618
7:30:38,7.976316,7.568146,23763.20567,55296,1.49,1.464,4.9,82,402,11,1622
7:30:42,8.352895,8.673943,25308.56395,58752,1.83,1.464,4.9,82,402,11,1626
7:30:46,9.004061,8.485218,25368.25087,58752,1.8,1.464,4.9,82,402,11,1630
7:30:50,9.118281,8.286422,25429.00889,58752,1.71,1.464,4.9,82,402,11,1634
7:30:54,9.238266,8.38451,25489.27347,58752,1.5,1.464,4.9,82,402,11,1638
7:30:58,9.6967,8.861413,27051.76629,62208,1.47,1.464,4.9,82,402,11,1642
7:31:02,9.047721,8.873301,25609.88694,29376,1.7,1.464,4.9,82,402,11,1644
7:31:06,9.224078,8.371416,25669.44377,58752,1.72,1.464,4.9,82,402,11,1648
7:31:10,10.149768,8.889591,27243.28617,62208,1.55,1.464,4.9,82,402,11,1652
7:31:14,9.982097,8.822299,25791.13395,58752,1.53,1.464,4.9,82,402,11,1656
7:31:18,9.612944,8.348422,25849.84744,58752,1.56,1.464,4.9,82,402,11,1660
7:31:22,9.752762,7.898783,25910.2026,58752,1.51,1.464,4.9,82,402,11,1664
7:31:26,9.927197,8.293579,25970.96504,58752,1.75,1.464,4.9,82,402,11,1668
7:31:30,11.498021,8.98883,27562.37577,62208,1.55,1.464,4.9,82,402,11,1672
7:31:34,11.191175,8.981526,27625.46863,62208,1.41,1.464,4.9,82,402,11,1676
7:31:38,10.93405,8.933362,26151.99544,58752,1.48,1.464,4.9,82,402,11,1680
7:31:42,10.581335,8.251235,26210.16192,58752,1.59,1.464,4.9,82,402,11,1684
7:31:46,12.094026,8.530082,27815.92458,62208,1.77,1.464,4.9,82,402,11,1688
7:31:50,13.41765,9.134226,27879.94482,62208,1.51,1.464,4.9,82,402,11,1692
7:31:54,4.649895,8.958922,27943.72136,62208,1.27,1.464,4.9,82,402,11,1696
7:31:58,4.302297,8.615945,26450.93933,58752,1.39,1.464,4.9,82,402,11,1700
7:32:02,4.999697,9.051936,26511.6955,29376,1.67,1.464,4.9,82,402,11,1702
7:32:06,5.12832,8.480752,26570.75023,58752,2.03,1.464,4.9,82,402,11,1706
7:32:10,5.23529,8.416381,26631.10715,58752,1.53,1.464,4.9,82,402,11,1710
7:32:14,4.834516,8.845867,26691.28084,58752,1.46,1.464,4.9,82,402,11,1714
7:32:18,5.527905,8.797122,28324.49942,62208,1.73,1.464,4.9,82,402,11,1718
7:32:22,5.133567,8.405301,26810.36314,58752,1.46,1.464,4.9,82,402,12,1722
7:32:26,6.34353,8.846589,28450.79571,62208,1.51,1.464,4.9,82,402,12,1726
7:32:30,5.326945,8.089508,25346.625,55296,1.52,1.464,4.9,82,403,12,1730
7:32:34,6.045823,8.296553,26990.46755,58752,1.4,1.464,4.9,82,403,12,1734
7:32:38,6.194268,8.598919,27051.06874,58752,1.59,1.464,4.9,82,403,12,1738
7:32:42,6.484253,8.794231,28705.70401,62208,1.66,1.464,4.9,82,403,12,1742
7:32:46,6.657269,9.174833,28769.27136,62208,1.58,1.464,4.9,82,403,12,1746
7:32:50,6.172033,8.655029,27231.0533,58752,1.96,1.464,4.9,82,403,12,1750
7:32:54,6.971397,8.843312,28896.68107,62208,1.39,1.464,4.9,82,403,12,1754
7:32:58,7.007393,8.583414,27351.73807,58752,1.56,1.464,4.9,82,403,12,1758
7:33:02,7.336671,8.85304,29024.81538,31104,1.68,1.464,4.9,82,403,12,1760
7:33:06,6.798203,8.265261,27472.45569,58752,1.62,1.464,4.9,82,403,12,1764
7:33:10,7.466238,8.841221,27532.96358,58752,1.46,1.464,4.9,82,403,12,1768
7:33:14,7.153939,8.258098,27592.73951,58752,1.31,1.464,4.9,82,403,12,1772
7:33:18,8.546802,8.980667,29279.65496,62208,1.62,1.464,4.9,82,403,12,1776
7:33:22,7.479182,8.479325,27713.23822,58752,1.53,1.464,4.9,82,403,12,1780
7:33:26,7.700284,8.437514,27772.8145,58752,1.34,1.464,4.9,82,403,12,1784
7:33:30,8.357993,9.055415,27834.03425,58752,1.55,1.464,4.9,82,403,12,1788
7:33:34,8.500417,8.777422,27894.26263,58752,1.54,1.464,4.9,82,403,12,1792
7:33:38,8.173419,8.194119,27954.23702,58752,1.56,1.464,4.9,82,403,12,1796
7:33:42,8.339192,8.740945,28014.60927,58752,1.67,1.464,4.9,82,403,12,1800
7:33:46,10.012051,9.522991,31378.25618,65664,1.53,1.464,4.9,82,403,12,1804
7:33:50,8.605447,8.772733,28135.16973,58752,1.75,1.463,4.9,82,403,12,1808
7:33:54,8.748041,8.122693,28194.71295,58752,1.51,1.464,4.9,82,403,12,1812
7:33:58,10.15854,8.647362,29917.53963,62208,1.67,1.464,4.9,82,403,12,1816
7:34:02,9.795709,8.779424,29981.81333,31104,1.65,1.464,4.9,82,403,12,1818
7:34:06,9.16879,8.280582,28375.96638,58752,1.59,1.463,4.9,82,403,12,1822
7:34:10,10.127376,8.803078,30108.38256,62208,1.6,1.463,4.9,82,403,12,1826
7:34:14,9.444856,8.385813,28496.40273,58752,1.29,1.463,4.9,82,403,12,1830
7:34:18,9.590553,8.262653,28555.90656,58752,1.82,1.464,4.9,82,403,12,1834
7:34:22,10.265279,8.570521,28617.07025,58752,1.45,1.464,4.9,82,403,12,1838
7:34:26,9.881003,8.30819,28676.74237,58752,1.43,1.464,4.9,82,403,12,1842
7:34:30,10.032703,8.293931,28737.40866,58752,1.75,1.464,4.9,82,403,12,1846
7:34:34,10.161036,8.275719,28797.22308,58752,1.45,1.464,4.9,82,403,12,1850
7:34:38,11.173698,9.199472,30555.6001,62208,1.58,1.464,4.9,82,403,12,1854
7:34:42,11.360588,8.741059,30617.90775,62208,1.65,1.463,4.9,82,403,12,1858
7:34:46,11.520484,8.599691,30680.32077,62208,1.54,1.464,4.9,82,403,12,1862
7:34:50,11.64826,9.127799,30744.10226,62208,1.4,1.464,4.9,82,403,12,1866
7:34:54,11.796141,8.921065,30808.28571,62208,1.41,1.464,4.9,82,403,12,1870
7:34:58,11.544414,8.707044,29156.6576,58752,1.5,1.464,4.9,82,403,12,1874
7:35:02,11.219848,8.353915,29216.67524,29376,1.53,1.464,4.9,82,403,12,1876
7:35:06,11.40134,8.657472,29276.95565,58752,1.66,1.464,4.9,82,403,13,1880
7:35:10,12.012721,8.927739,29337.37395,58752,1.56,1.464,4.9,82,403,13,1884
7:35:14,12.117178,8.342313,29396.29663,58752,1.42,1.464,4.9,82,404,13,1888
7:35:18,12.689219,9.115888,31189.45996,62208,1.57,1.464,4.9,82,404,13,1892
7:35:22,11.967119,8.908235,29517.50618,58752,1.58,1.464,4.9,82,404,13,1896
7:35:26,13.159539,8.858264,31316.27467,62208,1.46,1.464,4.9,82,404,13,1900
7:35:30,13.383576,8.936569,31380.15263,62208,1.56,1.464,4.9,82,404,13,1904
7:35:34,4.142469,8.255248,29697.14275,58752,1.51,1.464,4.9,82,404,13,1908
7:35:38,5.313274,9.097227,31507.93606,62208,1.49,1.464,4.9,82,404,13,1912
7:35:42,4.953305,8.747431,29818.46843,58752,1.45,1.464,4.9,82,404,13,1916
7:35:46,5.217867,9.448927,31636.17112,62208,1.5,1.464,4.9,82,404,13,1920
7:35:50,5.379095,8.407684,29937.94545,58752,1.49,1.464,4.9,82,404,13,1924
7:35:54,5.554001,9.048342,31761.97078,62208,1.33,1.464,4.9,82,404,13,1928
7:35:58,5.124977,8.111068,30057.12647,58752,1.51,1.464,4.9,82,404,13,1932
7:36:02,5.785291,8.843666,30117.57914,29376,1.73,1.464,4.9,82,404,13,1934
7:36:06,5.395077,8.582552,30176.92808,58752,1.59,1.464,4.9,82,404,13,1938
7:36:10,4.925879,7.901148,28458.24361,55296,1.58,1.464,4.9,82,404,13,1942
7:36:14,5.658496,7.904712,30296.27999,58752,1.64,1.464,4.9,82,404,13,1946
7:36:18,5.791603,8.503529,30356.6025,58752,1.62,1.464,4.9,82,404,13,1950
7:36:22,5.957866,8.530819,30416.0713,58752,1.48,1.464,4.9,82,404,13,1954
7:36:26,6.198392,8.611129,32268.71202,62208,1.44,1.464,4.9,82,404,13,1958
7:36:30,6.114734,8.10876,28740.20134,55296,1.94,1.464,4.9,82,404,13,1962
7:36:34,6.381383,8.038226,30596.14724,58752,1.48,1.464,4.9,82,404,13,1966
7:36:38,7.052352,8.406119,30656.99574,58752,1.5,1.464,4.9,82,404,13,1970
7:36:42,7.835956,9.234249,32523.75455,62208,1.64,1.464,4.9,82,404,13,1974
7:36:46,7.312892,8.522383,30776.95598,58752,1.53,1.464,4.9,82,404,13,1978
7:36:50,6.951526,8.332153,30836.77526,58752,1.88,1.464,4.9,82,404,13,1982
7:36:54,7.052928,8.330164,30897.16706,58752,2.01,1.464,4.9,82,404,13,1986
7:36:58,7.906065,8.434529,32778.31243,62208,1.62,1.464,4.9,82,404,13,1990
7:37:02,8.58574,9.296688,32842.58339,31104,1.73,1.464,4.9,82,404,13,1992
7:37:06,8.261211,9.209588,32907.3008,62208,1.69,1.464,4.9,82,404,13,1996
7:37:10,8.183606,8.635181,31138.45948,58752,1.65,1.464,4.9,82,404,13,2000
7:37:14,7.870573,8.223915,31198.40017,58752,1.46,1.464,4.9,82,404,13,2004
7:37:18,7.757464,7.69759,29419.75307,55296,1.69,1.464,4.9,82,404,13,2008
7:37:22,8.896352,9.121143,33162.2098,62208,1.62,1.464,4.9,82,404,13,2012
7:37:26,9.084253,8.941955,33225.35595,62208,1.44,1.464,4.9,82,404,13,2016
7:37:30,8.462974,8.608476,31439.90596,58752,1.73,1.464,4.9,82,404,13,2020
7:37:34,8.618088,8.87864,31500.52821,58752,1.4,1.464,4.9,82,404,13,2024
7:37:38,9.553151,9.519151,33417.55699,62208,1.54,1.464,4.9,82,404,13,2028
7:37:42,9.716737,9.370619,33480.0893,62208,1.49,1.464,4.9,82,404,13,2032
7:37:46,9.534955,8.574897,31679.96053,58752,1.68,1.464,4.9,82,404,13,2036
7:37:50,9.171501,8.27539,31739.6995,58752,1.5,1.464,4.9,82,404,14,2040
7:37:54,9.292587,8.686721,31800.03588,58752,1.46,1.464,4.9,82,405,14,2044
7:37:58,9.454092,8.576891,31860.57942,58752,1.54,1.464,4.9,82,405,14,2048
7:38:02,10.423113,9.116373,33798.41486,31104,1.54,1.464,4.9,82,405,14,2050
7:38:06,10.652283,9.358206,33862.19175,62208,1.68,1.464,4.9,82,405,14,2054
7:38:10,10.475488,8.634095,32040.5358,58752,1.56,1.464,4.9,82,405,14,2058
7:38:14,11.038043,8.939815,33988.54558,62208,1.46,1.464,4.9,82,405,14,2062
7:38:18,10.817563,8.613117,32161.40291,58752,1.62,1.464,4.9,82,405,14,2066
7:38:22,10.984371,8.951022,32221.37077,58752,1.66,1.464,4.9,82,405,14,2070
7:38:26,10.62208,8.347031,32280.58032,58752,1.52,1.464,4.9,82,405,14,2074
7:38:30,11.285927,8.871261,32341.41932,58752,1.56,1.464,4.9,82,405,14,2078
7:38:34,11.444926,8.020942,32401.05417,58752,1.46,1.464,4.9,82,405,14,2082
7:38:38,11.127676,8.160677,32461.72583,58752,1.42,1.464,4.9,82,405,14,2086
7:38:42,12.706398,9.183964,34435.31331,62208,1.62,1.464,4.9,82,405,14,2090
7:38:46,11.96809,8.373794,32582.31862,58752,1.61,1.464,4.9,82,405,14,2094
7:38:50,11.618298,8.913374,32643.28304,58752,1.66,1.464,4.9,82,405,14,2098
7:38:54,12.743349,9.007919,34626.84291,62208,1.88,1.464,4.9,82,405,14,2102
7:38:58,12.868359,9.162993,34690.83361,62208,1.53,1.464,4.9,82,405,14,2106
7:39:02,13.561078,8.866774,34754.21227,31104,1.67,1.463,4.9,82,405,14,2108
7:39:06,13.255153,9.439343,34818.25076,62208,1.71,1.464,4.9,82,405,14,2112
7:39:10,12.444566,8.689961,32943.69034,58752,1.55,1.464,4.9,82,405,14,2116
7:39:14,4.130224,7.872205,31062.71305,55296,1.38,1.464,4.9,82,405,14,2120
7:39:18,4.807189,8.452409,33063.52281,58752,1.81,1.463,4.9,82,405,14,2124
7:39:22,5.009931,9.259108,35072.76316,62208,1.7,1.464,4.9,82,405,14,2128
7:39:26,5.202009,8.748152,35136.11977,62208,1.6,1.464,4.9,82,405,14,2132
7:39:30,5.362536,8.804869,33244.64452,58752,2.08,1.464,4.9,82,405,14,2136
7:39:34,5.019978,8.529013,33304.11975,58752,1.49,1.464,4.9,82,405,14,2140
7:39:38,5.151177,8.409264,33364.47687,58752,1.64,1.464,4.9,82,405,14,2144
7:39:42,5.826936,8.612072,35390.41371,62208,1.51,1.464,4.9,82,405,14,2148
7:39:46,5.423306,8.382073,33484.93288,58752,1.54,1.464,4.9,82,405,14,2152
7:39:50,6.06554,8.270419,33544.64602,58752,1.56,1.464,4.9,82,405,14,2156
7:39:54,5.709488,8.517256,33605.81444,58752,1.32,1.464,4.9,82,405,14,2160
7:39:58,6.021405,8.265583,33665.08788,58752,1.84,1.464,4.9,82,405,14,2164
7:40:02,7.434001,9.411841,37692.52846,32832,1.87,1.464,4.9,82,405,14,2166
7:40:06,6.303913,8.890647,33785.34874,58752,1.8,1.464,4.9,82,405,14,2170
7:40:10,7.613532,9.041129,35836.57435,62208,1.84,1.464,4.9,82,405,14,2174
7:40:14,7.279428,9.010008,35900.16273,62208,1.43,1.464,4.9,82,405,14,2178
7:40:18,7.450692,8.714993,35963.67737,62208,1.52,1.464,4.9,82,405,14,2182
7:40:22,7.621365,9.289533,36027.69399,62208,1.48,1.464,4.9,82,405,14,2186
7:40:26,7.789527,9.08656,36091.45315,62208,1.66,1.464,4.9,82,405,14,2190
7:40:30,7.136357,8.061627,32137.82398,55296,1.57,1.464,4.9,82,405,15,2194
7:40:34,8.002116,8.359945,34206.23152,58752,1.54,1.464,4.9,82,406,15,2198
7:40:38,8.373711,8.964971,36281.81391,62208,1.69,1.464,4.9,82,406,15,2202
7:40:42,7.791241,8.958063,34326.99634,58752,1.63,1.464,4.9,82,406,15,2206
7:40:46,8.776318,9.114507,36409.78883,62208,1.62,1.464,4.9,82,406,15,2210
7:40:50,9.007081,8.634385,36472.67916,62208,1.55,1.464,4.9,82,406,15,2214
7:40:54,8.144868,8.577299,32476.87161,55296,1.6,1.464,4.9,82,406,15,2218
7:40:58,8.560112,8.315788,34566.4465,58752,1.61,1.464,4.9,82,406,15,2222
7:41:02,9.527836,9.059501,36662.58409,31104,1.83,1.464,4.9,82,406,15,2224
7:41:06,8.897025,8.534335,34685.6613,58752,1.89,1.464,4.9,82,406,15,2228
7:41:10,8.795748,7.871819,32701.85452,55296,1.59,1.464,4.9,82,406,15,2232
7:41:14,10.140105,8.700076,36852.91829,62208,1.5,1.464,4.9,82,406,15,2236
7:41:18,9.524078,8.650887,34866.21351,58752,1.48,1.464,4.9,82,406,15,2240
7:41:22,9.706819,8.808526,34926.61046,58752,1.41,1.464,4.9,82,406,15,2244
7:41:26,10.769751,9.265278,37044.43804,62208,1.57,1.464,4.9,82,406,15,2248
7:41:30,10.637122,8.246196,35046.08249,58752,1.68,1.464,4.9,82,406,15,2252
7:41:34,10.302324,8.529149,35107.08185,58752,1.6,1.464,4.9,82,406,15,2256
7:41:38,10.455037,8.635658,35167.6461,58752,1.59,1.464,4.9,82,406,15,2260
7:41:42,10.618695,8.160616,35227.11239,58752,1.54,1.464,4.9,82,406,15,2264
7:41:46,12.208304,8.787149,37363.23933,62208,1.65,1.464,4.9,82,406,15,2268
7:41:50,11.894469,8.985788,37427.28061,62208,1.6,1.464,4.9,82,406,15,2272
7:41:54,11.614801,8.683183,35407.79973,58752,1.41,1.464,4.9,82,406,15,2276
7:41:58,12.233421,8.638516,37553.97189,62208,1.65,1.464,4.9,82,406,15,2280
7:42:02,11.444327,8.594338,35528.32278,29376,1.84,1.464,4.9,82,406,15,2282
